Content,Author,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Tweets Count,Author Following Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
string,discrete,time,in zxx qme,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,discrete,continuous,continuous
meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
16.11 Situasi arus lalu lintas di Traffic Light Tugu Tani Jakpus menuju arah Jl. Medan Merdeka Selatan terpantau ramai lancar. https://t.co/2eWjVAzqB0,@TMCPoldaMetro,2022-06-19 09:12:20,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.02 Situasi arus lalu lintas di Traffic Light Asia Afrika Senayan Jakpus terpantau ramai lancar. https://t.co/MbWLjNfMi2,@TMCPoldaMetro,2022-06-19 09:02:27,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
15.39 Situasi arus lalu lintas di Traffic Light Simpang 5 Senen Jakpus terpantau ramai lancar. https://t.co/cjXXfUhCLh,@TMCPoldaMetro,2022-06-19 08:39:10,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Dahulukan selalu KA, menerobos Perlintasan Kereta yg telah memberikan isyarat utk berhenti dpt berakibat kecelakaan. https://t.co/H0Re6GL4hD",@TMCPoldaMetro,2022-06-19 07:53:35,in,,13.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
14.35 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) menuju arah Pancoran maupun arah Slipi terpantau ramai lancar. https://t.co/TcOTt6tYS2,@TMCPoldaMetro,2022-06-19 07:35:12,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
13.26 Pelaksanaan Apel #OpsKepolisianPatuhJaya2022 di Lapangan Presisi Ditlantas Polda Merto Jaya. https://t.co/Mb8rPQVvrS,@TMCPoldaMetro,2022-06-19 06:26:51,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
12.41 Situasi arus lalu lintas di Tol Dalam Kota KM 03+800 Pancoran terpantau ramai lancar. https://t.co/NT8ZGVz4y4,@TMCPoldaMetro,2022-06-19 05:41:11,in,,4.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
12.18 Satlantas Jakarta Utara melaksanakan pengamanan dan pengaturan di Gerbang Ancol Barat  Jakarta Utara. https://t.co/CZC2y0d3IM,@TMCPoldaMetro,2022-06-19 05:18:46,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni s/d 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, dengan sasaran Operasi sebagai berikut: https://t.co/HWV0lThZ25",@TMCPoldaMetro,2022-06-19 04:39:00,in,,9.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"11.06 Sat PJR Ditlantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, memberikan imbauan tertib berlalu lintas serta membagikan brosur kepada Pengguna jalan di Gerbang Tol Halim Utama https://t.co/cRNvvy3Slv",@TMCPoldaMetro,2022-06-19 04:06:00,in,,5.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/BEbdzf6CUE,@TMCPoldaMetro,2022-06-19 03:45:00,zxx,,16.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.44  #Polri Satlantas Bandara Soetta melakukan Live Report terkait Situasi arus lalu lintas di Terminal 2 Bandara Soekarno-Hatta terpantau ramai lancar. https://t.co/79Exin6Ajy,@TMCPoldaMetro,2022-06-19 03:44:44,in,,4.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.29 Satlantas Jaksel melaksanakan pengamanan dan pengaturan di Pintu masuk Utama Taman Marga Satwa Ragunan Jaksel. https://t.co/9gPIQd2DtP,@TMCPoldaMetro,2022-06-19 03:29:00,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
10.13 Dalam rangka #OpsKepolisianPatuhJaya2022 Sat PJR Ditlantas PMJ melakukan teguran tertulis kepada pengemudi kendaran di Ruas Tol JORR KM 44 https://t.co/oOD9sruMcM,@TMCPoldaMetro,2022-06-19 03:13:50,in,,9.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.48 Situasi arus lalu lintas di Tol Dalam Kota KM 08+300 Semanggi terpantau ramai lancar. https://t.co/91WuIzA39q,@TMCPoldaMetro,2022-06-19 02:49:03,in,,5.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Dirlantas Polda Metro Jaya Kombes. Pol. Dr. Sambodo Purnomo Yogo, S.I.K., M.T.C.P. melaksanakan pengamanan dan pengawalan Acara Fun Bike Semarak Dalam Rangka HUT Bhayangkara Ke-76 Tahun 2022 di Lapangan Bhayangkara Mabes Polri Jakarta Selatan. https://t.co/X0ZJXqFA1v",@TMCPoldaMetro,2022-06-19 02:29:54,in,,7.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
09.05 Situasi arus lalu lintas di Off Ramp Cikunir 1 terpantau ramai lancar. https://t.co/V4jXtmZmt9,@TMCPoldaMetro,2022-06-19 02:05:00,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.55 Situasi arus lalu lintas di Jl Gatot Subroto dari arah Slipi menuju Semanggi terpantau lancar. https://t.co/plZ2zUo0Aj,@TMCPoldaMetro,2022-06-19 01:55:27,in,,7.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.46 Sat PJR Ditlantas PMJ dalam rangka pelaksanaan #OpsKepolisianPatuhJaya2022, memberikan imbauan tertib berlalu lintas serta membagikan brosur kepada Pengguna jalan di Gerbang Tol Cilandak Utama https://t.co/ngtG3OKDVp",@TMCPoldaMetro,2022-06-19 01:46:00,in,,4.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.32 Unit Dikyasa Satlantas Jakarta Timur melakukan kegiatan #OpsKepolisianPatuhJaya2022 di Kawasan BKT Duren Sawit Jaktim dengan membentang Spanduk dan membagikan masker &amp; brosur kepada masyarakat yang berolahraga. https://t.co/tNXhZw7GJ2,@TMCPoldaMetro,2022-06-19 01:32:59,in,,10.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Demi keselamatan diri anda sendiri, gunakan helm saat mengendarai sepeda motor. 
 https://t.co/2Jx9QYTTlE",@TMCPoldaMetro,2022-06-19 00:58:01,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Bagi Pengendara, hormati pengguna jalan lain dengan tidak menghisap Rokok sembari berkendara. https://t.co/E9enq63Vh9",@TMCPoldaMetro,2022-06-19 00:29:56,in,,34.0,17.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
Hindari penggunaan telepon genggam ( Ponsel ) pada saat mengemudikan kendaraan ANDA karena dapat membahayakan diri anda dan menyebabkan Kecelakaan lalu-lintas. https://t.co/GvHpQXSgAh,@TMCPoldaMetro,2022-06-19 00:27:12,in,,5.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Tidak ada sanksi tilang untuk pengendara roda dua (R2) yang memakai sandal jepit, namun petugas akan memberikan imbauan dan edukasi bahwa pemakaian sepatu saat berkendara R2 untuk meminimalisir fatalitas kecelakaan di jalanan.
Tertib Berlalu Lintas Kita Selamatkan Anak Bangsa. https://t.co/HHdiPSxwcM",@TMCPoldaMetro,2022-06-19 00:20:27,in,,294.0,159.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.36 Polri Sat Lantas Jakarta Utara gabung Brimob melakukan penutupan di Jl. Danau Sunter Selatan Jakarta Utara dalam rangka pelaksanaan Hari Bebas Kendaraan Bermotor ( HBKB ). https://t.co/Z4Mnw0dx1l,@TMCPoldaMetro,2022-06-18 23:36:55,in,,7.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"LOKASI PELAYANAN #SIMKELILING MINGGU, 19 Juni 2022 Pukul 07.00 s/d 12.00 WIB :
Jaktim : Jl Raden Inten samping Mcd Duren Sawit Jaktim.
Jakbar : Jl Panjang depan Bank BJB Kebon Jeruk Jakbar. https://t.co/nQEeykMpvB",@TMCPoldaMetro,2022-06-18 23:31:51,in,,11.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"06.30 Dalam rangka pelaksanaan Hari Bebas Kendaraan Bermotor ( HBKB ), Polri Sat Lantas Jakarta Pusat gabung Dishub dan Pol-PP melakukan penutupan di Jl. Suryopranoto Tl. RS. Tarakan Cideng Jakpus. https://t.co/NYuMh8n2RW",@TMCPoldaMetro,2022-06-18 23:30:25,in,,12.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Cek kembali apakah pagar, pintu &amp; jendela rumah sudah terkunci dengan baik sebelum beranjak istirahat malam hari ini.
https://t.co/pRzvVH3N28",@TMCPoldaMetro,2022-06-18 18:37:16,in,,13.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Jangan jadikan jalanan yg sepi utk ajang balap liar, karena membahayakan diri sendiri &amp; orang lain. https://t.co/TlwtKon7cM",@TMCPoldaMetro,2022-06-18 18:35:55,in,,13.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
00.28 Polri gabung Satpol-PP apel Cipkon di Lapangan Presisi Ditlantas Polda Metro Jaya guna cegah gangguan Kamtibmas di Wilayah Hukum Polda Metro Jaya. https://t.co/PAsab20S8K,@TMCPoldaMetro,2022-06-18 18:30:16,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"22.42 Polri gabung TNI melaksanakan Operasi Skala Besar di Wilayah Hukum Jakarta Barat, situasi terpantau kondusif. https://t.co/eNr89IhkjD",@TMCPoldaMetro,2022-06-18 16:14:50,in,,13.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"19.56 #Polri Sat Lantas Jakpus pengaturan di Pintu 2 PRJ Kemayoran Jakpus terpantau ramai cenderung padat.
Harap bersabar bagi pengunjung https://t.co/2XeqDZFLUD",@TMCPoldaMetro,2022-06-18 12:56:12,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"19.53 #Polri Sat Lantas Jakpus pengaturan di Pintu gabungan, Pintu 1 &amp; 9 PRJ Kemayoran Jakpus terpantau padat mengalir.
Harap bersabar bagi pengunjung https://t.co/OzwC3zpQC5",@TMCPoldaMetro,2022-06-18 12:54:50,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
19.13 #Polri Sat Lantas Jakpus pengaturan di Pintu 6 PRJ Kemayoran Jakpus terpantau ramai cenderung padat saat ini dilakukan buka tutup arus lalu lintas https://t.co/Aa0y6lRyMP,@TMCPoldaMetro,2022-06-18 12:14:32,in,,8.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"18.00 Terjadi Kecelakaan 4 kendaran beruntun sekitar pukul 15.30 Wib di Tol Wiyoto wiyono Km 23.800 Jembatan Tiga arah ke Tj Priok. 
Saat ini sudah selesai proses evakuasi lalu lintas normal kembali https://t.co/auiXd98q5I",@TMCPoldaMetro,2022-06-18 11:01:40,in,,69.0,57.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"17.51 Kendaraan Truck Tangki mengalami gangguan rem angin tidak berfungsi di Tol Jagorawi KM 02 200 samping GT. Cililitan arah Bogor, hati-hati bagi pengendara bila melintas https://t.co/R0cQpZIony",@TMCPoldaMetro,2022-06-18 10:52:35,in,,3.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"16.58 Dir Lantas PMJ Kombes. Pol. Dr. Sambodo Purnomo Yogo, S.I.K., M.T.C.P. bersama Bpk Kapolda, PJU PMJ, dan Kapolres Jajaran PMJ menghadiri acara Street Race Polda Metro Jaya ""Mengejar Prestasi Bukan Sensasi "" di Kawasan Central Park Meikarta, Cikarang Selatan Bekasi Kabupaten https://t.co/xoC0wG39FP",@TMCPoldaMetro,2022-06-18 09:59:28,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"16.50 Dir Lantas PMJ Kombes. Pol. Dr. Sambodo Purnomo Yogo, S.I.K., M.T.C.P. Bersama Bpk Kapolda, Wakapolda, PJU PMJ, dan Kapolres Jajaran PMJ menghadiri Acara Lomba Ketangkasan Bermotor Polda Metro Jaya dlm Rangka HUT Bhayangkara Ke-76 th 2022 di Lapangan Presisi Dit Lantas PMJ https://t.co/h388jcJxbB",@TMCPoldaMetro,2022-06-18 09:52:27,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.32 #Polri Dikyasa Sat Lantas Polres Metro Jakpus kegiatan pelatihan Polisi Cilik (Pocil) di SDN 01 Pegangsaan Jakpus. https://t.co/k3ZblpQMTj,@TMCPoldaMetro,2022-06-18 09:32:18,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.11 #Polri Sat Lantas Polres Metro Jaktim memberikan penyuluhan Kamseltibcar lantas dan Prokes  dalam rangka #OpsKepolisianPatuhJaya2022 yang dimulai tanggal 13  s/d 26  Juni 2022 kepada pengemudi KWK dan pengemudi Ojek Pangkalan di Jl. Komarudin Cakung Jaktim. https://t.co/Yyhtb7lCnD,@TMCPoldaMetro,2022-06-18 09:11:25,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
16.07 #Polri Sat Lantas Metro Jaksel pengamanan &amp; pengaturan Gorong-gorong yg amblas dibawah Jembatan Kereta Api Manggarai Jaksel lalu lintas sekitar putaran Jl. Tambak Jaksel tersendat https://t.co/s7nT0zJhGX,@TMCPoldaMetro,2022-06-18 09:07:21,in,,5.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
15.53 #Polri Sat Lantas Metro Jaktim kegiatan Baksos dengan memberikan 15 Kantong Semen &amp; membersihkan area Masjid dlm rangka HUT Bhayangkara ke 76 di Masjid Al. Hidayah Jl. Raya Pondok Gede No.36 Cipayung Jaktim https://t.co/vhNUZrQ4JN,@TMCPoldaMetro,2022-06-18 08:54:24,in,,4.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/I3Nj3UkpsX,@TMCPoldaMetro,2022-06-18 05:30:08,zxx,,12.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/2GhtZg5Pjb,@TMCPoldaMetro,2022-06-18 04:38:46,zxx,,16.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni s/d 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, dengan sasaran Operasi sebagai berikut: https://t.co/IfMFcaTUsM",@TMCPoldaMetro,2022-06-18 03:46:13,in,,14.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"10.07 Polri Sat Lantas Jakarta Utara dalam rangka #OpsKepolisianPatuhJaya2022, melakukan imbauan keselamatan berlalu lintas dan membagikan brosur kepada masyarakat pengguna jalan di Traffic Light Cacing Cakung Jakarta Utara https://t.co/ADZ59YulkP",@TMCPoldaMetro,2022-06-18 03:06:36,in,,14.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/GmmbJMVoMv,@TMCPoldaMetro,2022-06-18 02:22:51,zxx,,12.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"08.54  Polri Sat Lantas Jakarta Barat dalam rangka #OpsKepolisianPatuhJaya2022, melakukan imbauan keselamatan berlalu lintas dan membagikan brosur kepada masyarakat pengguna jalan di Traffic Light Slipi Jakarta Barat https://t.co/Nr57dWAW7V",@TMCPoldaMetro,2022-06-18 01:54:06,in,,7.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.51 Situasi arus lalu lintas Exit Tol Cikunir 1 terpantau lancar https://t.co/GOvww8aG6E,@TMCPoldaMetro,2022-06-18 01:50:39,in,,10.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
08.27 Situasi arus lalu lintas Exit Tol Mampang Prapatan terpantau lancar https://t.co/iWCjBjdgLV,@TMCPoldaMetro,2022-06-18 01:26:22,in,,13.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Mulai Tanggal 13 Juni - 26 Juni 2022, Dit Lantas Polda Metro Jaya melaksanakan Operasi Patuh Jaya 2022, Bagi Pengguna Jalan diimbau agar mematuhi rambu-rambu lalu lintas. https://t.co/yjCXk6nIrg",@TMCPoldaMetro,2022-06-18 00:55:07,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Lokasi Pelayanan Samsat Keliling JADETABEK Sabtu, 18 Juni 2022. https://t.co/QHG4Gv4rKV",@TMCPoldaMetro,2022-06-18 00:36:28,in,,9.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"07.25 #Polri Satlantas Bandara Soetta melakukan Live Report terkait Situasi arus lalu lintas di Terminal 3 Bandara Soekarno-Hatta terpantau ramai lancar, diimbau bagi Pengunjung Bandara agar tdk memarkirkan Kendaraannya di area Drop Zone karena dapat menyebabkan Kepadatan lalin. https://t.co/xxa447fgEW",@TMCPoldaMetro,2022-06-18 00:29:58,in,,4.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
07.10 Situasi arus lalu lintas di Traffic Light Fatmawati Jaksel menuju arah Panglima Polim maupun arah Cipinang terpantau ramai lancar. https://t.co/owxlQHuOwZ,@TMCPoldaMetro,2022-06-18 00:10:20,in,,7.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
07.01 Situasi arus lalu lintas di Traffic Light Pintu Besi Jl. Gunung Sahari Jakpus menuju arah Ancol maupun arah Senen terpantau ramai lancar. https://t.co/YEN3336gOA,@TMCPoldaMetro,2022-06-18 00:01:26,in,,7.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.35 Situasi arus lalu lintas di Traffic Light Bundaran Senayan Jaksel menuju arah Semanggi terpantau lancar. https://t.co/zUWcci6UAj,@TMCPoldaMetro,2022-06-17 23:35:56,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.29 Situasi arus lalu lintas di Ruas Tol Dalam Kota KM 07+400 (Semanggi) menuju arah Pancoran maupun arah Slipi terpantau ramai lancar. https://t.co/OjcmU6bPsR,@TMCPoldaMetro,2022-06-17 23:29:01,in,,5.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
06.11 Situasi arus lalu lintas di Traffic Light Bintang Mas Ancol Jakut menuju arah Cilincing terpantau ramai lancar. https://t.co/n4UZTVQe7e,@TMCPoldaMetro,2022-06-17 23:12:02,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"LOKASI PELAYANAN #SIMKELILING Sabtu, 18 Juni 2022 Pukul 08.00 s/d 12.00 Wib :
Jaktim : Mall Grand Cakung. 
Jaksel  : Kampus Trilogi Kalibata.
Jakbar : LTC Glodok &amp; Mall Citraland.
Jakpus : Kantor Pos Lapangan Banteng. https://t.co/J6gPkkr4Zh",@TMCPoldaMetro,2022-06-17 22:37:59,in,,4.0,2.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
05.23 Situasi arus lalu lintas di Traffic Light Asemka Jakbar terpantau lancar. https://t.co/ZGgRu9WOLW,@TMCPoldaMetro,2022-06-17 22:24:01,in,,10.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
05.11 Situasi arus lalu lintas di Traffic Light Slipi Jakbar menuju arah Tomang terpantau lancar. https://t.co/T90f1OVx8Q,@TMCPoldaMetro,2022-06-17 22:12:10,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Jangan jadikan jalanan yg sepi utk ajang balap liar, karena membahayakan diri sendiri &amp; orang lain. https://t.co/TlwtKon7cM",@TMCPoldaMetro,2022-06-17 18:25:10,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Dahulukan selalu KA, menerobos Perlintasan Kereta yang telah memberikan isyarat untuk berhenti dapat berakibat kecelakaan.
https://t.co/ms6dlYvFId",@TMCPoldaMetro,2022-06-17 17:20:12,in,,20.0,3.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"Apabila mengantuk beristirahatlah segera, jangan paksakan berkendara. Keselamatan ANDA adalah yang UTAMA
.https://t.co/hkOanI7VlQ",@TMCPoldaMetro,2022-06-17 16:46:54,in,,3.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/m0be5zuIpn,@TMCPoldaMetro,2022-06-17 15:17:52,zxx,,10.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.45 Polri Sat Lantas Jakut melaksanakan Cipta Kondisi di kawasan MOI Kelapa Gading Jakarta Utara. https://t.co/RedLYmEhMQ,@TMCPoldaMetro,2022-06-17 14:45:00,in,,6.0,0.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
"21.23 Situasi arus lalu lintas di ruas Tol Dalam Kota KM 05+800 Kuningan menuju arah Cawang terpantau padat, sedangkan arah sebalinya ramai lancar. https://t.co/HC7pUAkaA7",@TMCPoldaMetro,2022-06-17 14:23:00,in,,6.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
21.12 Situasi arus lalu lintas di ruas Tol Dalam Kota KM 10+600 Slipi terpantau ramai lancar. https://t.co/88NSh7okgr,@TMCPoldaMetro,2022-06-17 14:12:00,in,,2.0,1.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
https://t.co/AWDQVnTn9M,@TMCPoldaMetro,2022-06-17 13:58:30,zxx,,4.0,4.0,,TMC Polda Metro Jaya,Traffic Management Center Jakarta Metropolitan Police Telp: 021-52960770,588150.0,0.0,8077926.0,9339.0,True,,
